Device_type;Timestamp;Heart rate;Activity type;Sleep stage;Caffeine
Apple Watch;20250603154004+0200;127;2;Awake;
Apple Watch;20250603154013+0200;112;2;Awake;
Apple Watch;20250603154015+0200;112;2;Awake;
Apple Watch;20250603154023+0200;109;2;Awake;
Apple Watch;20250603154027+0200;102;2;Awake;
Apple Watch;20250603154032+0200;103;2;Awake;
Apple Watch;20250603154034+0200;104;2;Awake;
Apple Watch;20250603154043+0200;115;2;Awake;
Apple Watch;20250603154048+0200;112;2;Awake;
Apple Watch;20250603154050+0200;111;2;Awake;
Apple Watch;20250603154057+0200;109;2;Awake;
Apple Watch;20250603154102+0200;105;2;Awake;
Apple Watch;20250603154106+0200;109;2;Awake;
Apple Watch;20250603154110+0200;109;2;Awake;
Apple Watch;20250603154114+0200;109;2;Awake;
Apple Watch;20250603154121+0200;108;2;Awake;
Apple Watch;20250603154128+0200;103;2;Awake;
Apple Watch;20250603154130+0200;101;2;Awake;
Apple Watch;20250603154135+0200;108;2;Awake;
Apple Watch;20250603154139+0200;106;2;Awake;
Apple Watch;20250603154148+0200;98;2;Awake;
Apple Watch;20250603154152+0200;95;2;Awake;
Apple Watch;20250603154154+0200;94;2;Awake;
Apple Watch;20250603154201+0200;100;2;Awake;
Apple Watch;20250603154204+0200;99;2;Awake;
Apple Watch;20250603154213+0200;107;2;Awake;
Apple Watch;20250603154217+0200;111;2;Awake;
Apple Watch;20250603154219+0200;112;2;Awake;
Apple Watch;20250603154228+0200;108;2;Awake;
Apple Watch;20250603154233+0200;104;2;Awake;
Apple Watch;20250603154236+0200;96;2;Awake;
Apple Watch;20250603154239+0200;97;2;Awake;
Apple Watch;20250603154245+0200;112;2;Awake;
Apple Watch;20250603154253+0200;113;2;Awake;
Apple Watch;20250603154254+0200;113;2;Awake;
Apple Watch;20250603154300+0200;124;2;Awake;
Apple Watch;20250603154307+0200;116;2;Awake;
Apple Watch;20250603154313+0200;120;2;Awake;
Apple Watch;20250603154314+0200;120;2;Awake;
Apple Watch;20250603154323+0200;113;2;Awake;
Apple Watch;20250603154324+0200;114;2;Awake;
Apple Watch;20250603154329+0200;119;2;Awake;
Apple Watch;20250603154343+0200;143;2;Awake;
Apple Watch;20250603154345+0200;144;2;Awake;
Apple Watch;20250603154349+0200;145;2;Awake;
Apple Watch;20250603154356+0200;152;2;Awake;
Apple Watch;20250603154403+0200;160;2;Awake;
Apple Watch;20250603154408+0200;160;2;Awake;
Apple Watch;20250603154411+0200;157;2;Awake;
Apple Watch;20250603154417+0200;154;2;Awake;
Apple Watch;20250603154422+0200;152;2;Awake;
Apple Watch;20250603154425+0200;153;2;Awake;
Apple Watch;20250603154433+0200;142;2;Awake;
Apple Watch;20250603154438+0200;143;2;Awake;
Apple Watch;20250603154440+0200;143;2;Awake;
Apple Watch;20250603154444+0200;142;2;Awake;
Apple Watch;20250603154449+0200;141;2;Awake;
Apple Watch;20250603154458+0200;136;2;Awake;
Apple Watch;20250603154459+0200;135;2;Awake;
Apple Watch;20250603154506+0200;125;2;Awake;
Apple Watch;20250603154510+0200;116;2;Awake;
Apple Watch;20250603154518+0200;114;2;Awake;
Apple Watch;20250603154522+0200;123;2;Awake;
Apple Watch;20250603154524+0200;121;2;Awake;
Apple Watch;20250603154533+0200;108;2;Awake;
Apple Watch;20250603154537+0200;105;2;Awake;
Apple Watch;20250603154543+0200;101;2;Awake;
Apple Watch;20250603154546+0200;104;2;Awake;
Apple Watch;20250603154549+0200;104;2;Awake;
Apple Watch;20250603154558+0200;98;2;Awake;
Apple Watch;20250603154602+0200;100;2;Awake;
Apple Watch;20250603154604+0200;99;2;Awake;
Apple Watch;20250603154613+0200;102;2;Awake;
Apple Watch;20250603154615+0200;103;2;Awake;
Apple Watch;20250603154623+0200;110;2;Awake;
Apple Watch;20250603154628+0200;106;2;Awake;
Apple Watch;20250603154630+0200;107;2;Awake;
Apple Watch;20250603154635+0200;101;2;Awake;
Apple Watch;20250603154641+0200;105;2;Awake;
Apple Watch;20250603154644+0200;105;2;Awake;
Apple Watch;20250603154653+0200;106;2;Awake;
Apple Watch;20250603154658+0200;100;2;Awake;
Apple Watch;20250603154659+0200;101;2;Awake;
Apple Watch;20250603154708+0200;108;2;Awake;
Apple Watch;20250603154709+0200;108;2;Awake;
Apple Watch;20250603154714+0200;106;2;Awake;
Apple Watch;20250603154722+0200;101;2;Awake;
Apple Watch;20250603154724+0200;104;2;Awake;
Apple Watch;20250603154733+0200;127;2;Awake;
Apple Watch;20250603154738+0200;132;2;Awake;
Apple Watch;20250603154739+0200;132;2;Awake;
Apple Watch;20250603154748+0200;127;2;Awake;
Apple Watch;20250603154750+0200;131;2;Awake;
Apple Watch;20250603154755+0200;137;2;Awake;
Apple Watch;20250603154800+0200;132;2;Awake;
Apple Watch;20250603154804+0200;130;2;Awake;
Apple Watch;20250603154813+0200;138;2;Awake;
Apple Watch;20250603154817+0200;140;2;Awake;
Apple Watch;20250603154819+0200;142;2;Awake;
Apple Watch;20250603154825+0200;150;2;Awake;
Apple Watch;20250603154833+0200;154;2;Awake;
Apple Watch;20250603154837+0200;148;2;Awake;
Apple Watch;20250603154840+0200;145;2;Awake;
Apple Watch;20250603154847+0200;143;2;Awake;
Apple Watch;20250603154851+0200;148;2;Awake;
Apple Watch;20250603154858+0200;149;2;Awake;
Apple Watch;20250603154901+0200;148;2;Awake;
Apple Watch;20250603154906+0200;145;2;Awake;
Apple Watch;20250603154909+0200;143;2;Awake;
Apple Watch;20250603154918+0200;120;2;Awake;
Apple Watch;20250603154922+0200;116;2;Awake;
Apple Watch;20250603154926+0200;116;2;Awake;
Apple Watch;20250603154931+0200;115;2;Awake;
Apple Watch;20250603154935+0200;118;2;Awake;
Apple Watch;20250603154939+0200;118;2;Awake;
Apple Watch;20250603154948+0200;112;2;Awake;
Apple Watch;20250603154950+0200;107;2;Awake;
Apple Watch;20250603154954+0200;103;2;Awake;
Apple Watch;20250603155002+0200;96;2;Awake;
Apple Watch;20250603155008+0200;103;2;Awake;
Apple Watch;20250603155012+0200;101;2;Awake;
Apple Watch;20250603155016+0200;104;2;Awake;
Apple Watch;20250603155019+0200;103;2;Awake;
Apple Watch;20250603155028+0200;105;2;Awake;
Apple Watch;20250603155032+0200;104;2;Awake;
Apple Watch;20250603155034+0200;105;2;Awake;
Apple Watch;20250603155043+0200;109;2;Awake;
Apple Watch;20250603155044+0200;110;2;Awake;
Apple Watch;20250603155049+0200;114;2;Awake;
Apple Watch;20250603155054+0200;108;2;Awake;
Apple Watch;20250603155059+0200;108;2;Awake;
Apple Watch;20250603155108+0200;93;2;Awake;
Apple Watch;20250603155113+0200;95;2;Awake;
Apple Watch;20250603155114+0200;96;2;Awake;
Apple Watch;20250603155123+0200;94;2;Awake;
Apple Watch;20250603155124+0200;96;2;Awake;
Apple Watch;20250603155129+0200;105;2;Awake;
Apple Watch;20250603155143+0200;140;2;Awake;
Apple Watch;20250603155148+0200;136;2;Awake;
Apple Watch;20250603155151+0200;136;2;Awake;
Apple Watch;20250603155157+0200;136;2;Awake;
Apple Watch;20250603155200+0200;137;2;Awake;
Apple Watch;20250603155208+0200;129;2;Awake;
Apple Watch;20250603155211+0200;129;2;Awake;
Apple Watch;20250603155214+0200;129;2;Awake;
Apple Watch;20250603155219+0200;127;2;Awake;
Apple Watch;20250603155228+0200;120;2;Awake;
Apple Watch;20250603155229+0200;119;2;Awake;
Apple Watch;20250603155238+0200;102;2;Awake;
Apple Watch;20250603155243+0200;106;2;Awake;
Apple Watch;20250603155248+0200;109;2;Awake;
Apple Watch;20250603155251+0200;109;2;Awake;
Apple Watch;20250603155254+0200;112;2;Awake;
Apple Watch;20250603155259+0200;121;2;Awake;
Apple Watch;20250603155306+0200;118;2;Awake;
Apple Watch;20250603155313+0200;109;2;Awake;
Apple Watch;20250603155317+0200;108;2;Awake;
Apple Watch;20250603155319+0200;107;2;Awake;
Apple Watch;20250603155328+0200;110;2;Awake;
Apple Watch;20250603155331+0200;105;2;Awake;
Apple Watch;20250603155338+0200;95;2;Awake;
Apple Watch;20250603155339+0200;97;2;Awake;
Apple Watch;20250603155348+0200;104;2;Awake;
Apple Watch;20250603155351+0200;99;2;Awake;
Apple Watch;20250603155354+0200;100;2;Awake;
Apple Watch;20250603155403+0200;100;2;Awake;
Apple Watch;20250603155408+0200;107;2;Awake;
Apple Watch;20250603155409+0200;107;2;Awake;
Apple Watch;20250603155417+0200;102;2;Awake;
Apple Watch;20250603155419+0200;103;2;Awake;
Apple Watch;20250603155424+0200;105;2;Awake;
Apple Watch;20250603155432+0200;115;2;Awake;
Apple Watch;20250603155435+0200;122;2;Awake;
Apple Watch;20250603155439+0200;127;2;Awake;
Apple Watch;20250603155447+0200;131;2;Awake;
Apple Watch;20250603155451+0200;140;2;Awake;
Apple Watch;20250603155458+0200;141;2;Awake;
Apple Watch;20250603155502+0200;138;2;Awake;
Apple Watch;20250603155504+0200;137;2;Awake;
Apple Watch;20250603155509+0200;137;2;Awake;
Apple Watch;20250603155514+0200;137;2;Awake;
Apple Watch;20250603155523+0200;142;2;Awake;
Apple Watch;20250603155527+0200;142;2;Awake;
Apple Watch;20250603155529+0200;142;2;Awake;
Apple Watch;20250603155534+0200;143;2;Awake;
Apple Watch;20250603155543+0200;143;2;Awake;
Apple Watch;20250603155548+0200;140;2;Awake;
Apple Watch;20250603155551+0200;141;2;Awake;
Apple Watch;20250603155557+0200;143;2;Awake;
Apple Watch;20250603155559+0200;144;2;Awake;
Apple Watch;20250603155608+0200;140;2;Awake;
Apple Watch;20250603155612+0200;138;2;Awake;
Apple Watch;20250603155617+0200;132;2;Awake;
Apple Watch;20250603155623+0200;132;2;Awake;
Apple Watch;20250603155625+0200;131;2;Awake;
Apple Watch;20250603155631+0200;126;2;Awake;
Apple Watch;20250603155638+0200;124;2;Awake;
Apple Watch;20250603155641+0200;123;2;Awake;
Apple Watch;20250603155646+0200;117;2;Awake;
Apple Watch;20250603155653+0200;112;2;Awake;
Apple Watch;20250603155657+0200;111;2;Awake;
Apple Watch;20250603155659+0200;111;2;Awake;
Apple Watch;20250603155704+0200;109;2;Awake;
Apple Watch;20250603155709+0200;106;2;Awake;
Apple Watch;20250603155717+0200;105;2;Awake;
Apple Watch;20250603155719+0200;108;2;Awake;
Apple Watch;20250603155724+0200;118;2;Awake;
Apple Watch;20250603155733+0200;132;2;Awake;
Apple Watch;20250603155738+0200;137;2;Awake;
Apple Watch;20250603155741+0200;140;2;Awake;
Apple Watch;20250603155748+0200;129;2;Awake;
Apple Watch;20250603155753+0200;125;2;Awake;
Apple Watch;20250603155754+0200;125;2;Awake;
Apple Watch;20250603155800+0200;127;2;Awake;
Apple Watch;20250603155808+0200;130;2;Awake;
Apple Watch;20250603155813+0200;128;2;Awake;
Apple Watch;20250603155816+0200;128;2;Awake;
Apple Watch;20250603155821+0200;125;2;Awake;
Apple Watch;20250603155824+0200;126;2;Awake;
Apple Watch;20250603155833+0200;122;2;Awake;
Apple Watch;20250603155838+0200;118;2;Awake;
Apple Watch;20250603155839+0200;118;2;Awake;
Apple Watch;20250603155848+0200;124;2;Awake;
Apple Watch;20250603155851+0200;124;2;Awake;
Apple Watch;20250603155854+0200;122;2;Awake;
Apple Watch;20250603155903+0200;114;2;Awake;
Apple Watch;20250603155906+0200;108;2;Awake;
Apple Watch;20250603155913+0200;109;2;Awake;
Apple Watch;20250603155915+0200;108;2;Awake;
Apple Watch;20250603155922+0200;107;2;Awake;
Apple Watch;20250603155925+0200;109;2;Awake;
Apple Watch;20250603155931+0200;110;2;Awake;
Apple Watch;20250603155934+0200;111;2;Awake;
Apple Watch;20250603155940+0200;115;2;Awake;
Apple Watch;20250603155944+0200;116;2;Awake;
Apple Watch;20250603155949+0200;113;2;Awake;
Apple Watch;20250603155954+0200;113;2;Awake;
Apple Watch;20250603160003+0200;139;2;Awake;
Apple Watch;20250603160007+0200;143;2;Awake;
Apple Watch;20250603160010+0200;142;2;Awake;
Apple Watch;20250603160014+0200;139;2;Awake;
Apple Watch;20250603160019+0200;136;2;Awake;
Apple Watch;20250603160028+0200;145;2;Awake;
Apple Watch;20250603160033+0200;154;2;Awake;
Apple Watch;20250603160038+0200;153;2;Awake;
Apple Watch;20250603160043+0200;151;2;Awake;
Apple Watch;20250603160045+0200;151;2;Awake;
Apple Watch;20250603160049+0200;149;2;Awake;
Apple Watch;20250603160054+0200;146;2;Awake;
Apple Watch;20250603160059+0200;143;2;Awake;
Apple Watch;20250603160108+0200;157;2;Awake;
Apple Watch;20250603160113+0200;157;2;Awake;
Apple Watch;20250603160117+0200;156;2;Awake;
Apple Watch;20250603160120+0200;155;2;Awake;
Apple Watch;20250603160127+0200;144;2;Awake;
Apple Watch;20250603160132+0200;147;2;Awake;
Apple Watch;20250603160134+0200;147;2;Awake;
Apple Watch;20250603160143+0200;141;2;Awake;
Apple Watch;20250603160148+0200;130;2;Awake;
Apple Watch;20250603160150+0200;131;2;Awake;
Apple Watch;20250603160155+0200;133;2;Awake;
Apple Watch;20250603160203+0200;119;2;Awake;
Apple Watch;20250603160204+0200;118;2;Awake;
Apple Watch;20250603160209+0200;115;2;Awake;
Apple Watch;20250603160217+0200;136;2;Awake;
Apple Watch;20250603160223+0200;148;2;Awake;
Apple Watch;20250603160228+0200;148;2;Awake;
Apple Watch;20250603160229+0200;148;2;Awake;
Apple Watch;20250603160234+0200;137;2;Awake;
Apple Watch;20250603160243+0200;127;2;Awake;
Apple Watch;20250603160248+0200;127;2;Awake;
Apple Watch;20250603160253+0200;129;2;Awake;
Apple Watch;20250603160256+0200;131;2;Awake;
Apple Watch;20250603160302+0200;123;2;Awake;
Apple Watch;20250603160304+0200;118;2;Awake;
Apple Watch;20250603160310+0200;111;2;Awake;
Apple Watch;20250603160318+0200;103;2;Awake;
Apple Watch;20250603160323+0200;102;2;Awake;
Apple Watch;20250603160324+0200;102;2;Awake;
Apple Watch;20250603160333+0200;107;2;Awake;
Apple Watch;20250603160335+0200;108;2;Awake;
Apple Watch;20250603160341+0200;103;2;Awake;
Apple Watch;20250603160344+0200;102;2;Awake;
Apple Watch;20250603160353+0200;100;2;Awake;
Apple Watch;20250603160356+0200;95;2;Awake;
Apple Watch;20250603160401+0200;97;2;Awake;
Apple Watch;20250603160408+0200;89;2;Awake;
Apple Watch;20250603160409+0200;89;2;Awake;
Apple Watch;20250603160417+0200;84;2;Awake;
Apple Watch;20250603160419+0200;85;2;Awake;
Apple Watch;20250603160428+0200;84;2;Awake;
Apple Watch;20250603160433+0200;87;2;Awake;
Apple Watch;20250603160434+0200;86;2;Awake;
Apple Watch;20250603160439+0200;85;2;Awake;
Apple Watch;20250603160448+0200;93;2;Awake;
Apple Watch;20250603160449+0200;93;2;Awake;
Apple Watch;20250603160456+0200;90;2;Awake;
Apple Watch;20250603160502+0200;94;2;Awake;
Apple Watch;20250603160504+0200;93;2;Awake;
Apple Watch;20250603160513+0200;95;2;Awake;
Apple Watch;20250603160514+0200;94;2;Awake;
Apple Watch;20250603160519+0200;96;2;Awake;
Apple Watch;20250603160524+0200;97;2;Awake;
Apple Watch;20250603160533+0200;93;2;Awake;
Apple Watch;20250603160538+0200;96;2;Awake;
Apple Watch;20250603160541+0200;92;2;Awake;
Apple Watch;20250603160544+0200;89;2;Awake;
Apple Watch;20250603160549+0200;94;2;Awake;
Apple Watch;20250603160558+0200;94;2;Awake;
Apple Watch;20250603160603+0200;97;2;Awake;
Apple Watch;20250603160605+0200;95;2;Awake;
Apple Watch;20250603160609+0200;93;2;Awake;
Apple Watch;20250603160614+0200;96;2;Awake;
Apple Watch;20250603160623+0200;89;2;Awake;
Apple Watch;20250603160628+0200;91;2;Awake;
Apple Watch;20250603160632+0200;94;2;Awake;
Apple Watch;20250603160638+0200;92;2;Awake;
Apple Watch;20250603160639+0200;93;2;Awake;
Apple Watch;20250603160644+0200;102;2;Awake;
Apple Watch;20250603160653+0200;92;2;Awake;
Apple Watch;20250603160658+0200;93;2;Awake;
Apple Watch;20250603160659+0200;93;2;Awake;
Apple Watch;20250603160706+0200;100;2;Awake;
Apple Watch;20250603160709+0200;97;2;Awake;
Apple Watch;20250603160718+0200;96;2;Awake;
Apple Watch;20250603160722+0200;97;2;Awake;
Apple Watch;20250603160728+0200;105;2;Awake;
Apple Watch;20250603160733+0200;106;2;Awake;
Apple Watch;20250603160734+0200;107;2;Awake;
Apple Watch;20250603160743+0200;100;2;Awake;
Apple Watch;20250603160747+0200;104;2;Awake;
Apple Watch;20250603160753+0200;109;2;Awake;
Apple Watch;20250603160755+0200;109;2;Awake;
Apple Watch;20250603160801+0200;105;2;Awake;
Apple Watch;20250603160804+0200;104;2;Awake;
Apple Watch;20250603160813+0200;108;2;Awake;
Apple Watch;20250603160818+0200;108;2;Awake;
Apple Watch;20250603160823+0200;109;2;Awake;
Apple Watch;20250603160824+0200;108;2;Awake;
Apple Watch;20250603160829+0200;110;2;Awake;
Apple Watch;20250603160834+0200;108;2;Awake;
Apple Watch;20250603160843+0200;111;2;Awake;
Apple Watch;20250603160848+0200;124;2;Awake;
Apple Watch;20250603160851+0200;132;2;Awake;
Apple Watch;20250603160857+0200;136;2;Awake;
Apple Watch;20250603160903+0200;128;2;Awake;
Apple Watch;20250603160904+0200;129;2;Awake;
Apple Watch;20250603160911+0200;129;2;Awake;
Apple Watch;20250603160915+0200;131;2;Awake;
Apple Watch;20250603160923+0200;136;2;Awake;
Apple Watch;20250603160925+0200;136;2;Awake;
Apple Watch;20250603160930+0200;126;2;Awake;
Apple Watch;20250603160938+0200;120;2;Awake;
Apple Watch;20250603160941+0200;118;2;Awake;
Apple Watch;20250603160944+0200;118;2;Awake;
Apple Watch;20250603160953+0200;120;2;Awake;
Apple Watch;20250603160954+0200;122;2;Awake;
Apple Watch;20250603161002+0200;141;2;Awake;
Apple Watch;20250603161008+0200;141;2;Awake;
Apple Watch;20250603161010+0200;139;2;Awake;
Apple Watch;20250603161014+0200;136;2;Awake;
Apple Watch;20250603161019+0200;137;2;Awake;
Apple Watch;20250603161028+0200;138;2;Awake;
Apple Watch;20250603161032+0200;137;2;Awake;
Apple Watch;20250603161038+0200;133;2;Awake;
Apple Watch;20250603161039+0200;132;2;Awake;
Apple Watch;20250603161044+0200;124;2;Awake;
Apple Watch;20250603161053+0200;112;2;Awake;
Apple Watch;20250603161058+0200;113;2;Awake;
Apple Watch;20250603161059+0200;113;2;Awake;
Apple Watch;20250603161106+0200;111;2;Awake;
Apple Watch;20250603161110+0200;116;2;Awake;
Apple Watch;20250603161114+0200;109;2;Awake;
Apple Watch;20250603161121+0200;110;2;Awake;
Apple Watch;20250603161127+0200;104;2;Awake;
Apple Watch;20250603161132+0200;104;2;Awake;
Apple Watch;20250603161134+0200;104;2;Awake;
Apple Watch;20250603161143+0200;99;2;Awake;
Apple Watch;20250603161145+0200;95;2;Awake;
Apple Watch;20250603161153+0200;106;2;Awake;
Apple Watch;20250603161156+0200;113;2;Awake;
Apple Watch;20250603161203+0200;138;2;Awake;
Apple Watch;20250603161206+0200;141;2;Awake;
Apple Watch;20250603161212+0200;133;2;Awake;
Apple Watch;20250603161218+0200;136;2;Awake;
Apple Watch;20250603161221+0200;132;2;Awake;
Apple Watch;20250603161227+0200;126;2;Awake;
Apple Watch;20250603161233+0200;124;2;Awake;
Apple Watch;20250603161238+0200;119;2;Awake;
Apple Watch;20250603161240+0200;119;2;Awake;
Apple Watch;20250603161244+0200;120;2;Awake;
Apple Watch;20250603161253+0200;133;2;Awake;
Apple Watch;20250603161255+0200;133;2;Awake;
Apple Watch;20250603161303+0200;112;2;Awake;
Apple Watch;20250603161304+0200;111;2;Awake;
Apple Watch;20250603161313+0200;108;2;Awake;
Apple Watch;20250603161316+0200;104;2;Awake;
Apple Watch;20250603161319+0200;102;2;Awake;
Apple Watch;20250603161328+0200;97;2;Awake;
Apple Watch;20250603161333+0200;99;2;Awake;
Apple Watch;20250603161335+0200;95;2;Awake;
Apple Watch;20250603161339+0200;95;2;Awake;
Apple Watch;20250603161348+0200;91;2;Awake;
Apple Watch;20250603161349+0200;94;2;Awake;
Apple Watch;20250603161358+0200;126;2;Awake;
Apple Watch;20250603161401+0200;133;2;Awake;
Apple Watch;20250603161404+0200;136;2;Awake;
Apple Watch;20250603161413+0200;144;2;Awake;
Apple Watch;20250603161418+0200;138;2;Awake;
Apple Watch;20250603161421+0200;137;2;Awake;
Apple Watch;20250603161424+0200;135;2;Awake;
Apple Watch;20250603161431+0200;126;2;Awake;
Apple Watch;20250603161438+0200;119;2;Awake;
Apple Watch;20250603161442+0200;114;2;Awake;
Apple Watch;20250603161444+0200;115;2;Awake;
Apple Watch;20250603161452+0200;107;2;Awake;
Apple Watch;20250603161454+0200;109;2;Awake;
Apple Watch;20250603161459+0200;104;2;Awake;
Apple Watch;20250603161507+0200;93;2;Awake;
Apple Watch;20250603161509+0200;93;2;Awake;
Apple Watch;20250603161514+0200;104;2;Awake;
Apple Watch;20250603161519+0200;102;2;Awake;
Apple Watch;20250603161528+0200;96;2;Awake;
Apple Watch;20250603161533+0200;96;2;Awake;
Apple Watch;20250603161538+0200;86;2;Awake;
Apple Watch;20250603161541+0200;88;2;Awake;
